indice_tiempo,region_de_destino,origen_visitantes,visitas,observaciones
2023-04-01,litoral,total,151356,Emergencia sanitaria
2023-04-01,norte,no residentes,1954,Emergencia sanitaria. Los Parques Nacionales se mantuvieron cerrados.
2023-04-01,norte,residentes,13116,Emergencia sanitaria. El Gobierno Nacional dispuso el aislamiento (o distanciamiento) social preventivo y obligatorio y restricciones a la circulacion de las personas por las fronteras del pais. Los Parques Nacionales se mantuvieron cerrados del 22 al 30 de mayo (DI-2021-95-APN-DNO#APNAC).
2023-04-01,norte,total,15070,Emergencia sanitaria
2023-04-01,patagonia,no residentes,54700,Emergencia sanitaria. Los Parques Nacionales se mantuvieron cerrados.
2023-04-01,patagonia,residentes,97949,Emergencia sanitaria. El Gobierno Nacional dispuso el aislamiento (o distanciamiento) social preventivo y obligatorio y restricciones a la circulacion de las personas por las fronteras del pais. Los Parques Nacionales se mantuvieron cerrados del 22 al 30 de mayo (DI-2021-95-APN-DNO#APNAC).
2023-04-01,patagonia,total,152649,Emergencia sanitaria
2023-05-01,buenos aires,no residentes,21,Emergencia sanitaria. Los Parques Nacionales se mantuvieron cerrados.
2023-05-01,buenos aires,residentes,2447,Emergencia sanitaria. El Gobierno Nacional dispuso el aislamiento (o distanciamiento) social preventivo y obligatorio y restricciones a la circulacion de las personas por las fronteras del pais. Los Parques Nacionales se mantuvieron cerrados del 22 al 30 de mayo (DI-2021-95-APN-DNO#APNAC).
2023-05-01,buenos aires,total,2468,Emergencia sanitaria
2023-05-01,cordoba,no residentes,103,Emergencia sanitaria. Los Parques Nacionales se mantuvieron cerrados.
2023-05-01,cordoba,residentes,2246,Emergencia sanitaria. El Gobierno Nacional dispuso el aislamiento (o distanciamiento) social preventivo y obligatorio y restricciones a la circulacion de las personas por las fronteras del pais. Los Parques Nacionales se mantuvieron cerrados del 22 al 30 de mayo (DI-2021-95-APN-DNO#APNAC).
2023-05-01,cordoba,total,2349,Emergencia sanitaria
2023-05-01,cuyo,no residentes,175,Emergencia sanitaria. Los Parques Nacionales se mantuvieron cerrados.
2023-05-01,cuyo,residentes,5602,Emergencia sanitaria. El Gobierno Nacional dispuso el aislamiento (o distanciamiento) social preventivo y obligatorio y restricciones a la circulacion de las personas por las fronteras del pais. Los Parques Nacionales se mantuvieron cerrados del 22 al 30 de mayo (DI-2021-95-APN-DNO#APNAC).
2023-05-01,cuyo,total,5777,Emergencia sanitaria
2023-05-01,litoral,no residentes,32531,Emergencia sanitaria. Los Parques Nacionales se mantuvieron cerrados.
2023-05-01,litoral,residentes,97501,Emergencia sanitaria. El Gobierno Nacional dispuso el aislamiento (o distanciamiento) social preventivo y obligatorio y restricciones a la circulacion de las personas por las fronteras del pais. Los Parques Nacionales se mantuvieron cerrados del 22 al 30 de mayo (DI-2021-95-APN-DNO#APNAC).
2023-05-01,litoral,total,130032,Emergencia sanitaria
2023-05-01,norte,no residentes,1150,Emergencia sanitaria. Los Parques Nacionales se mantuvieron cerrados.
2023-05-01,norte,residentes,16124,Emergencia sanitaria. El Gobierno Nacional dispuso el aislamiento (o distanciamiento) social preventivo y obligatorio y restricciones a la circulacion de las personas por las fronteras del pais. Los Parques Nacionales se mantuvieron cerrados del 22 al 30 de mayo (DI-2021-95-APN-DNO#APNAC).
2023-05-01,norte,total,17274,Emergencia sanitaria
2023-05-01,patagonia,no residentes,23903,Emergencia sanitaria. Los Parques Nacionales se mantuvieron cerrados.
2023-05-01,patagonia,residentes,73914,Emergencia sanitaria. El Gobierno Nacional dispuso el aislamiento (o distanciamiento) social preventivo y obligatorio y restricciones a la circulacion de las personas por las fronteras del pais. Los Parques Nacionales se mantuvieron cerrados del 22 al 30 de mayo (DI-2021-95-APN-DNO#APNAC).
2023-05-01,patagonia,total,97817,Emergencia sanitaria
2023-06-01,buenos aires,no residentes,38,Emergencia sanitaria. Los Parques Nacionales se mantuvieron cerrados.
2023-06-01,buenos aires,residentes,2348,Emergencia sanitaria. El Gobierno Nacional dispuso el aislamiento (o distanciamiento) social preventivo y obligatorio y restricciones a la circulacion de las personas por las fronteras del pais. Los Parques Nacionales se mantuvieron cerrados del 22 al 30 de mayo (DI-2021-95-APN-DNO#APNAC).
2023-06-01,buenos aires,total,2386,Emergencia sanitaria
2023-06-01,cordoba,no residentes,87,Emergencia sanitaria. Los Parques Nacionales se mantuvieron cerrados.
2023-06-01,cordoba,residentes,2014,Emergencia sanitaria. El Gobierno Nacional dispuso el aislamiento (o distanciamiento) social preventivo y obligatorio y restricciones a la circulacion de las personas por las fronteras del pais. Los Parques Nacionales se mantuvieron cerrados del 22 al 30 de mayo (DI-2021-95-APN-DNO#APNAC).
2023-06-01,cordoba,total,2101,Emergencia sanitaria
2023-06-01,cuyo,no residentes,117,Emergencia sanitaria. Los Parques Nacionales se mantuvieron cerrados.
2023-06-01,cuyo,residentes,3965,Emergencia sanitaria. El Gobierno Nacional dispuso el aislamiento (o distanciamiento) social preventivo y obligatorio y restricciones a la circulacion de las personas por las fronteras del pais. Los Parques Nacionales se mantuvieron cerrados del 22 al 30 de mayo (DI-2021-95-APN-DNO#APNAC).
2023-06-01,cuyo,total,4082,Emergencia sanitaria
2023-06-01,litoral,no residentes,26233,Emergencia sanitaria. Los Parques Nacionales se mantuvieron cerrados.
2023-06-01,litoral,residentes,107652,Emergencia sanitaria. El Gobierno Nacional dispuso el aislamiento (o distanciamiento) social preventivo y obligatorio y restricciones a la circulacion de las personas por las fronteras del pais. Los Parques Nacionales se mantuvieron cerrados del 22 al 30 de mayo (DI-2021-95-APN-DNO#APNAC).
2023-06-01,litoral,total,133885,Emergencia sanitaria
2023-06-01,norte,no residentes,825,Emergencia sanitaria. Los Parques Nacionales se mantuvieron cerrados.
2023-06-01,norte,residentes,19930,Emergencia sanitaria. El Gobierno Nacional dispuso el aislamiento (o distanciamiento) social preventivo y obligatorio y restricciones a la circulacion de las personas por las fronteras del pais. Los Parques Nacionales se mantuvieron cerrados del 22 al 30 de mayo (DI-2021-95-APN-DNO#APNAC).
2023-06-01,norte,total,20755,Emergencia sanitaria
2023-06-01,patagonia,no residentes,22113,Emergencia sanitaria. Los Parques Nacionales se mantuvieron cerrados.
2023-06-01,patagonia,residentes,78396,Emergencia sanitaria. El Gobierno Nacional dispuso el aislamiento (o distanciamiento) social preventivo y obligatorio y restricciones a la circulacion de las personas por las fronteras del pais. Los Parques Nacionales se mantuvieron cerrados del 22 al 30 de mayo (DI-2021-95-APN-DNO#APNAC).
2023-06-01,patagonia,total,100509,Emergencia sanitaria
2023-07-01,buenos aires,no residentes,58,Emergencia sanitaria. Los Parques Nacionales se mantuvieron cerrados.
2023-07-01,buenos aires,residentes,4155,Emergencia sanitaria. El Gobierno Nacional dispuso el aislamiento (o distanciamiento) social preventivo y obligatorio y restricciones a la circulacion de las personas por las fronteras del pais. Los Parques Nacionales se mantuvieron cerrados del 22 al 30 de mayo (DI-2021-95-APN-DNO#APNAC).
2023-07-01,buenos aires,total,4213,Emergencia sanitaria
2023-07-01,cordoba,no residentes,183,Emergencia sanitaria. Los Parques Nacionales se mantuvieron cerrados.
2023-07-01,cordoba,residentes,4519,Emergencia sanitaria. El Gobierno Nacional dispuso el aislamiento (o distanciamiento) social preventivo y obligatorio y restricciones a la circulacion de las personas por las fronteras del pais. Los Parques Nacionales se mantuvieron cerrados del 22 al 30 de mayo (DI-2021-95-APN-DNO#APNAC).
2023-07-01,cordoba,total,4702,Emergencia sanitaria
2023-07-01,cuyo,no residentes,230,Emergencia sanitaria. Los Parques Nacionales se mantuvieron cerrados.
2023-07-01,cuyo,residentes,13177,Emergencia sanitaria. El Gobierno Nacional dispuso el aislamiento (o distanciamiento) social preventivo y obligatorio y restricciones a la circulacion de las personas por las fronteras del pais. Los Parques Nacionales se mantuvieron cerrados del 22 al 30 de mayo (DI-2021-95-APN-DNO#APNAC).
2023-07-01,cuyo,total,13407,Emergencia sanitaria
2023-07-01,litoral,no residentes,43096,Emergencia sanitaria. Los Parques Nacionales se mantuvieron cerrados.
2023-07-01,litoral,residentes,196497,Emergencia sanitaria. El Gobierno Nacional dispuso el aislamiento (o distanciamiento) social preventivo y obligatorio y restricciones a la circulacion de las personas por las fronteras del pais. Los Parques Nacionales se mantuvieron cerrados del 22 al 30 de mayo (DI-2021-95-APN-DNO#APNAC).
2023-07-01,litoral,total,239593,Emergencia sanitaria
2023-07-01,norte,no residentes,2381,Emergencia sanitaria. Los Parques Nacionales se mantuvieron cerrados.
2023-07-01,norte,residentes,37055,Emergencia sanitaria. El Gobierno Nacional dispuso el aislamiento (o distanciamiento) social preventivo y obligatorio y restricciones a la circulacion de las personas por las fronteras del pais. Los Parques Nacionales se mantuvieron cerrados del 22 al 30 de mayo (DI-2021-95-APN-DNO#APNAC).
2023-07-01,norte,total,39436,Emergencia sanitaria
2023-07-01,patagonia,no residentes,24750,Emergencia sanitaria. Los Parques Nacionales se mantuvieron cerrados.
2023-07-01,patagonia,residentes,56543,Emergencia sanitaria. El Gobierno Nacional dispuso el aislamiento (o distanciamiento) social preventivo y obligatorio y restricciones a la circulacion de las personas por las fronteras del pais. Los Parques Nacionales se mantuvieron cerrados del 22 al 30 de mayo (DI-2021-95-APN-DNO#APNAC).
2023-07-01,patagonia,total,81293,Emergencia sanitaria
2023-08-01,buenos aires,no residentes,23,Emergencia sanitaria. Los Parques Nacionales se mantuvieron cerrados.
2023-08-01,buenos aires,residentes,3324,Emergencia sanitaria. El Gobierno Nacional dispuso el aislamiento (o distanciamiento) social preventivo y obligatorio y restricciones a la circulacion de las personas por las fronteras del pais. Los Parques Nacionales se mantuvieron cerrados del 22 al 30 de mayo (DI-2021-95-APN-DNO#APNAC).
2023-08-01,buenos aires,total,3347,Emergencia sanitaria
2023-08-01,cordoba,no residentes,97,Emergencia sanitaria. Los Parques Nacionales se mantuvieron cerrados.
2023-08-01,cordoba,residentes,1624,Emergencia sanitaria. El Gobierno Nacional dispuso el aislamiento (o distanciamiento) social preventivo y obligatorio y restricciones a la circulacion de las personas por las fronteras del pais. Los Parques Nacionales se mantuvieron cerrados del 22 al 30 de mayo (DI-2021-95-APN-DNO#APNAC).
2023-08-01,cordoba,total,1721,Emergencia sanitaria
2023-08-01,cuyo,no residentes,124,Emergencia sanitaria. Los Parques Nacionales se mantuvieron cerrados.
2023-08-01,cuyo,residentes,3460,Emergencia sanitaria. El Gobierno Nacional dispuso el aislamiento (o distanciamiento) social preventivo y obligatorio y restricciones a la circulacion de las personas por las fronteras del pais. Los Parques Nacionales se mantuvieron cerrados del 22 al 30 de mayo (DI-2021-95-APN-DNO#APNAC).
2023-08-01,cuyo,total,3584,Emergencia sanitaria
2023-08-01,litoral,no residentes,38623,Emergencia sanitaria. Los Parques Nacionales se mantuvieron cerrados.
2023-08-01,litoral,residentes,104592,Emergencia sanitaria. El Gobierno Nacional dispuso el aislamiento (o distanciamiento) social preventivo y obligatorio y restricciones a la circulacion de las personas por las fronteras del pais. Los Parques Nacionales se mantuvieron cerrados del 22 al 30 de mayo (DI-2021-95-APN-DNO#APNAC).
2023-08-01,litoral,total,143215,Emergencia sanitaria
2023-08-01,norte,no residentes,914,Emergencia sanitaria. Los Parques Nacionales se mantuvieron cerrados.
2023-08-01,norte,residentes,18009,Emergencia sanitaria. El Gobierno Nacional dispuso el aislamiento (o distanciamiento) social preventivo y obligatorio y restricciones a la circulacion de las personas por las fronteras del pais. Los Parques Nacionales se mantuvieron cerrados del 22 al 30 de mayo (DI-2021-95-APN-DNO#APNAC).
2023-08-01,norte,total,18923,Emergencia sanitaria
2023-08-01,patagonia,no residentes,34055,Emergencia sanitaria. Los Parques Nacionales se mantuvieron cerrados.
2023-08-01,patagonia,residentes,50570,Emergencia sanitaria. El Gobierno Nacional dispuso el aislamiento (o distanciamiento) social preventivo y obligatorio y restricciones a la circulacion de las personas por las fronteras del pais. Los Parques Nacionales se mantuvieron cerrados del 22 al 30 de mayo (DI-2021-95-APN-DNO#APNAC).
2023-08-01,patagonia,total,84625,Emergencia sanitaria
2023-09-01,buenos aires,no residentes,50,Emergencia sanitaria. Los Parques Nacionales se mantuvieron cerrados.
2023-09-01,buenos aires,residentes,3313,Emergencia sanitaria. El Gobierno Nacional dispuso el aislamiento (o distanciamiento) social preventivo y obligatorio y restricciones a la circulacion de las personas por las fronteras del pais. Los Parques Nacionales se mantuvieron cerrados del 22 al 30 de mayo (DI-2021-95-APN-DNO#APNAC).
2023-09-01,buenos aires,total,3363,Emergencia sanitaria
2023-09-01,cordoba,no residentes,190,Emergencia sanitaria. Los Parques Nacionales se mantuvieron cerrados.
2023-09-01,cordoba,residentes,2159,Emergencia sanitaria. El Gobierno Nacional dispuso el aislamiento (o distanciamiento) social preventivo y obligatorio y restricciones a la circulacion de las personas por las fronteras del pais. Los Parques Nacionales se mantuvieron cerrados del 22 al 30 de mayo (DI-2021-95-APN-DNO#APNAC).
2023-09-01,cordoba,total,2349,Emergencia sanitaria
2023-09-01,cuyo,no residentes,159,Emergencia sanitaria. Los Parques Nacionales se mantuvieron cerrados.
2023-09-01,cuyo,residentes,5093,Emergencia sanitaria. El Gobierno Nacional dispuso el aislamiento (o distanciamiento) social preventivo y obligatorio y restricciones a la circulacion de las personas por las fronteras del pais. Los Parques Nacionales se mantuvieron cerrados del 22 al 30 de mayo (DI-2021-95-APN-DNO#APNAC).
2023-09-01,cuyo,total,5252,Emergencia sanitaria
2023-09-01,litoral,no residentes,45772,Emergencia sanitaria. Los Parques Nacionales se mantuvieron cerrados.
2023-09-01,litoral,residentes,103888,Emergencia sanitaria. El Gobierno Nacional dispuso el aislamiento (o distanciamiento) social preventivo y obligatorio y restricciones a la circulacion de las personas por las fronteras del pais. Los Parques Nacionales se mantuvieron cerrados del 22 al 30 de mayo (DI-2021-95-APN-DNO#APNAC).
2023-09-01,litoral,total,149660,Emergencia sanitaria
2023-09-01,norte,no residentes,1940,Emergencia sanitaria. Los Parques Nacionales se mantuvieron cerrados.
2023-09-01,norte,residentes,22800,Emergencia sanitaria. El Gobierno Nacional dispuso el aislamiento (o distanciamiento) social preventivo y obligatorio y restricciones a la circulacion de las personas por las fronteras del pais. Los Parques Nacionales se mantuvieron cerrados del 22 al 30 de mayo (DI-2021-95-APN-DNO#APNAC).
2023-09-01,norte,total,24740,Emergencia sanitaria
2023-09-01,patagonia,no residentes,42399,Emergencia sanitaria. Los Parques Nacionales se mantuvieron cerrados.
2023-09-01,patagonia,residentes,69055,Emergencia sanitaria. El Gobierno Nacional dispuso el aislamiento (o distanciamiento) social preventivo y obligatorio y restricciones a la circulacion de las personas por las fronteras del pais. Los Parques Nacionales se mantuvieron cerrados del 22 al 30 de mayo (DI-2021-95-APN-DNO#APNAC).
